curve_ID,species,standardisedtraitname,temp,zj,zjLwr,zjUpr
1,Thrips hawaiiensis,zj,0,0.7917760357173864,1.5083292636664851,0.4786380203468877
1,Thrips hawaiiensis,zj,0.04504504504504504,0.7850414242306626,1.492143712719535,0.4752657252825403
1,Thrips hawaiiensis,zj,0.09009009009009009,0.7783663049214916,1.4761371609545795,0.47191829380626776
1,Thrips hawaiiensis,zj,0.13513513513513514,0.7717501334792208,1.4603075725549166,0.468633948800721
1,Thrips hawaiiensis,zj,0.18018018018018017,0.7651923707468749,1.4446529355053264,0.46540343499984377
1,Thrips hawaiiensis,zj,0.2252252252252252,0.7586924826707384,1.4291712613063428,0.46219624850522545
1,Thrips hawaiiensis,zj,0.2702702702702703,0.7522499402505952,1.4138605846923984,0.4590122135185988
1,Thrips hawaiiensis,zj,0.3153153153153153,0.7458642194902867,1.398718963353007,0.455851155622411
1,Thrips hawaiiensis,zj,0.36036036036036034,0.7395348013489725,1.383744477657855,0.4527129017686234
1,Thrips hawaiiensis,zj,0.4054054054054054,0.7332611716926891,1.368935230384819,0.44959728026751156
1,Thrips hawaiiensis,zj,0.4504504504504504,0.7270428212465457,1.354289346451675,0.44650412077663515
1,Thrips hawaiiensis,zj,0.4954954954954955,0.7208792455472928,1.3398049726508532,0.4434332542898454
1,Thrips hawaiiensis,zj,0.5405405405405406,0.7147699448964772,1.3254802773877032,0.4403260107663441
1,Thrips hawaiiensis,zj,0.5855855855855856,0.7087144243139278,1.311313450421653,0.43720875366163103
1,Thrips hawaiiensis,zj,0.6306306306306306,0.7027121934918704,1.2973027026109043,0.4341145948566117
1,Thrips hawaiiensis,zj,0.6756756756756757,0.6967627667493476,1.2836508357144387,0.43104335604471183
1,Thrips hawaiiensis,zj,0.7207207207207207,0.6908656629872356,1.2703392159303721,0.4279948603538695
1,Thrips hawaiiensis,zj,0.7657657657657657,0.6850204056436162,1.2571700058067825,0.42497000668706697
1,Thrips hawaiiensis,zj,0.8108108108108107,0.6792265226496091,1.24414012655785,0.42196862334701507
1,Thrips hawaiiensis,zj,0.8558558558558558,0.6734835463857289,1.2312320218761705,0.4189894294596615
1,Thrips hawaiiensis,zj,0.9009009009009008,0.6677910136385563,1.2184620757395825,0.416032254135296
1,Thrips hawaiiensis,zj,0.9459459459459459,0.662148465557956,1.2058287661009035,0.41309692785614943
1,Thrips hawaiiensis,zj,0.990990990990991,0.6565554476146377,1.1933305881654142,0.4101832824649762
1,Thrips hawaiiensis,zj,1.036036036036036,0.6510115095582236,1.1809660541901337,0.4072911511537733
1,Thrips hawaiiensis,zj,1.0810810810810811,0.645516205375642,1.1687336932852825,0.40443242134138924
1,Thrips hawaiiensis,zj,1.1261261261261262,0.6400690932500539,1.156632051218376,0.40163994794982094
